series,timepoints,value
T177,78,168990.0
T177,79,174928.0
T177,80,169875.0
T177,81,175532.0
T177,82,177910.0
T177,83,191647.0
T177,84,201694.0
T177,85,209373.0
T177,86,177295.0
T177,87,166345.0
T177,88,156695.0
T177,89,156783.0
T177,90,154696.0
T177,91,147728.0
T177,92,142361.0
T177,93,139585.0
T177,94,135501.0
T177,95,128579.0
T177,96,128160.0
T177,97,123695.0
T177,98,117452.0
T177,99,117229.0
T177,100,126788.0
T177,101,127790.0
T177,102,131543.0
T177,103,126189.0
T177,104,118645.0
T177,105,128288.0
T177,106,128095.0
T177,107,127824.0
T177,108,128099.0
T177,109,126969.0
T177,110,124995.0
T177,111,122372.0
T177,112,122643.0
T177,113,119743.0
T177,114,116191.0
T177,115,117101.0
T177,116,114513.0
T177,117,115680.0
T177,118,123597.0
T177,119,126589.0
T177,120,118535.0
T177,121,124593.0
T177,122,136973.0
T177,123,137312.0
T177,124,119577.0
T177,125,120712.0
T177,126,127804.0
T177,127,136065.0
T177,128,144017.0
T177,129,140411.0
T177,130,152771.0
T177,131,163074.0
T177,132,171307.0
T177,133,174088.0
T177,134,166568.0
T177,135,181061.0
T177,136,182734.0
T177,137,179355.0
T177,138,187393.0
T177,139,169793.0
T177,140,161772.0
T177,141,152541.0
T177,142,147786.0
T177,143,152533.0
T177,144,145541.0
T177,145,132158.0
T177,146,140236.0
T177,147,137900.0
T177,148,123378.0
T177,149,121822.0
T177,150,120942.0
T177,151,121032.0
T177,152,121806.0
T177,153,122727.0
T177,154,123021.0
T177,155,115989.0
T178,0,753388.0
T178,1,785371.0
T178,2,794785.0
T178,3,791702.0
T178,4,764405.0
T178,5,770182.0
T178,6,748829.0
T178,7,756000.0
T178,8,791538.0
T178,9,801018.0
T178,10,812743.0
T178,11,791251.0
T178,12,835264.0
T178,13,796557.0
T178,14,764470.0
T178,15,779250.0
T178,16,799930.0
T178,17,795045.0
T178,18,861266.0
T178,19,959011.0
T178,20,883479.0
T178,21,971413.0
T178,22,935779.0
T178,23,946131.0
T178,24,956611.0
T178,25,1013293.0
T178,26,883027.0
T178,27,901889.0
T178,28,1024028.0
T178,29,975708.0
T178,30,978500.0
T178,31,997563.0
T178,32,996740.0
T178,33,1011155.0
T178,34,946398.0
T178,35,1009315.0
T178,36,1036343.0
T178,37,1015042.0
T178,38,898540.0
T178,39,903063.0
T178,40,936641.0
T178,41,831204.0
T178,42,847101.0
T178,43,796149.0
T178,44,782513.0
T178,45,772827.0
T178,46,787122.0
T178,47,793441.0
T178,48,813690.0
T178,49,821408.0
T178,50,861110.0
T178,51,755069.0
T178,52,747364.0
T178,53,801070.0
T178,54,806644.0
T178,55,798642.0
T178,56,784168.0
T178,57,767757.0
T178,58,764908.0
T178,59,783111.0
T178,60,769052.0
T178,61,787991.0
T178,62,753864.0
T178,63,761240.0
T178,64,784189.0
T178,65,776956.0
T178,66,812794.0
T178,67,832538.0
T178,68,784779.0
T178,69,724567.0
T178,70,806552.0
T178,71,813868.0
T178,72,854783.0
T178,73,824658.0
T178,74,905910.0
T178,75,816269.0
T178,76,784657.0
T178,77,937699.0
T178,78,1009677.0
T178,79,1009679.0
T178,80,924073.0
T178,81,912979.0
T178,82,924984.0
T178,83,1037882.0
T178,84,1055461.0
T178,85,1054432.0
T178,86,1004547.0
T178,87,982677.0
T178,88,958909.0
T178,89,980145.0
T178,90,952726.0
T178,91,874643.0
T178,92,884473.0
T178,93,869165.0
T178,94,865245.0
T178,95,810673.0
T178,96,816991.0
T178,97,811275.0
T178,98,768927.0
T178,99,748697.0
T178,100,746558.0
T178,101,770003.0
T178,102,802836.0
T178,103,728580.0
T178,104,707892.0
T178,105,757806.0
T178,106,805967.0
T178,107,834655.0
T178,108,816811.0
T178,109,818893.0
T178,110,826519.0
T178,111,797265.0
T178,112,795556.0
T178,113,797565.0
T178,114,793519.0
T178,115,794558.0
T178,116,748919.0
T178,117,733016.0
T178,118,755570.0
T178,119,771111.0
T178,120,735111.0
T178,121,746457.0
T178,122,823541.0
T178,123,841200.0
T178,124,776141.0
T178,125,765567.0
T178,126,797675.0
T178,127,879862.0
T178,128,900417.0
T178,129,832113.0
T178,130,832372.0
T178,131,886309.0
T178,132,906256.0
T178,133,880694.0
T178,134,940863.0
T178,135,920495.0
T178,136,904823.0
T178,137,907985.0
T178,138,928486.0
T178,139,954559.0
T178,140,968947.0
T178,141,914011.0
T178,142,892693.0
T178,143,887731.0
T178,144,850805.0
T178,145,830845.0
T178,146,878937.0
T178,147,862075.0
T178,148,809872.0
T178,149,803587.0
T178,150,799685.0
T178,151,776949.0
T178,152,802662.0
T178,153,785014.0
T178,154,796167.0
T178,155,736905.0
T179,0,224425.0
T179,1,238443.0
T179,2,243849.0
T179,3,242506.0
T179,4,239229.0
T179,5,236823.0
T179,6,235609.0
T179,7,235188.0
T179,8,239614.0
T179,9,241659.0
T179,10,239917.0
T179,11,233323.0
T179,12,253328.0
T179,13,248646.0
T179,14,246623.0
T179,15,245899.0
T179,16,251420.0
T179,17,252625.0
T179,18,282574.0
T179,19,287133.0
T179,20,271946.0
T179,21,287483.0
T179,22,286822.0
T179,23,277962.0
T179,24,282427.0
T179,25,339858.0
T179,26,287198.0
T179,27,293157.0
T179,28,358878.0
T179,29,342065.0
T179,30,317737.0
T179,31,331950.0
T179,32,324429.0
T179,33,309530.0
T179,34,334100.0
T179,35,346215.0
T179,36,339740.0
T179,37,360503.0
T179,38,323711.0
T179,39,354786.0
T179,40,355018.0
T179,41,342158.0
T179,42,346280.0
T179,43,328014.0
T179,44,324111.0
T179,45,330896.0
T179,46,350805.0
T179,47,328875.0
T179,48,396042.0
T179,49,425475.0
T179,50,430028.0
T179,51,406453.0
T179,52,400613.0
T179,53,398090.0
T179,54,388840.0
T179,55,376352.0
T179,56,377397.0
T179,57,345920.0
T179,58,338140.0
T179,59,346028.0
T179,60,351405.0
T179,61,347804.0
T179,62,342146.0
T179,63,349682.0
T179,64,346306.0
T179,65,337509.0
T179,66,347337.0
T179,67,369072.0
T179,68,387640.0
T179,69,364721.0
T179,70,373892.0
T179,71,365967.0
T179,72,372140.0
T179,73,381152.0
T179,74,390484.0
T179,75,412354.0
T179,76,403575.0
T179,77,453075.0
T179,78,462192.0
T179,79,469270.0
T179,80,460379.0
T179,81,479324.0
T179,82,497603.0
T179,83,506157.0
T179,84,522937.0
T179,85,526639.0
T179,86,505450.0
T179,87,500123.0
T179,88,487144.0
T179,89,488536.0
T179,90,480474.0
T179,91,471460.0
T179,92,463064.0
T179,93,446923.0
T179,94,435340.0
T179,95,393082.0
T179,96,397705.0
T179,97,383371.0
T179,98,382046.0
T179,99,386130.0
T179,100,385807.0
T179,101,375469.0
T179,102,378531.0
T179,103,341100.0
T179,104,337150.0
T179,105,347992.0
T179,106,349181.0
T179,107,392145.0
T179,108,391736.0
T179,109,397143.0
T179,110,403730.0
T179,111,369852.0
T179,112,349079.0
T179,113,337859.0
T179,114,320283.0
T179,115,334945.0
T179,116,318564.0
T179,117,326662.0
T179,118,332984.0
T179,119,345764.0
T179,120,317437.0
T179,121,325842.0
T179,122,351313.0
T179,123,368847.0
T179,124,335775.0
T179,125,321589.0
T179,126,347820.0
T179,127,386024.0
T179,128,390079.0
T179,129,345887.0
T179,130,352861.0
T179,131,402825.0
T179,132,422958.0
T179,133,388863.0
T179,134,415166.0
T179,135,411541.0
T179,136,405646.0
T179,137,403774.0
T179,138,411112.0
T179,139,418372.0
T179,140,406152.0
T179,141,376665.0
T179,142,363024.0
T179,143,372182.0
T179,144,347057.0
T179,145,331305.0
T179,146,366919.0
T179,147,342037.0
T179,148,342539.0
T179,149,332300.0
T179,150,327717.0
T179,151,337696.0
T179,152,325545.0
T179,153,325472.0
T179,154,350736.0
T179,155,338755.0
T180,0,1735173.0
T180,1,1803098.0
T180,2,1802185.0
T180,3,1785950.0
T180,4,1777294.0
T180,5,1804372.0
T180,6,1790586.0
T180,7,1804744.0
T180,8,1796172.0
T180,9,1797928.0
T180,10,1831724.0
T180,11,1798103.0
T180,12,1861030.0
T180,13,1897989.0
T180,14,1787736.0
T180,15,1810098.0
T180,16,1878179.0
T180,17,1875784.0
T180,18,1951171.0
T180,19,2090422.0
T180,20,1921730.0
T180,21,2058075.0
T180,22,2121318.0
T180,23,1996213.0
T180,24,2143989.0
T180,25,2501506.0
T180,26,2158468.0
T180,27,2221494.0
T180,28,2584392.0
T180,29,2474377.0
T180,30,2347216.0
T180,31,2465974.0
T180,32,2397667.0
T180,33,2519395.0
T180,34,2324966.0
T180,35,2254711.0
T180,36,2276816.0
T180,37,2260312.0
T180,38,1961353.0
T180,39,1943567.0
T180,40,2025596.0
T180,41,1859948.0
T180,42,1916338.0
T180,43,1855711.0
T180,44,1826515.0
T180,45,1793628.0
T180,46,1823397.0
T180,47,1798150.0
T180,48,1839754.0
T180,49,1866806.0
T180,50,2050821.0
T180,51,1777847.0
T180,52,1677321.0
T180,53,1798711.0
T180,54,1785875.0
T180,55,1750673.0
T180,56,1721612.0
T180,57,1669596.0
T180,58,1713405.0
T180,59,1751243.0
T180,60,1670462.0
T180,61,1765646.0
T180,62,1709260.0
T180,63,1724731.0
T180,64,1780124.0
T180,65,1696188.0
T180,66,1734682.0
T180,67,1836549.0
T180,68,1855345.0
T180,69,1759548.0
T180,70,1832131.0
T180,71,1793229.0
T180,72,1805589.0
T180,73,1827351.0
T180,74,2000819.0
T180,75,1982774.0
T180,76,2009043.0
T180,77,2391900.0
T180,78,2405907.0
T180,79,2326915.0
T180,80,2257703.0
T180,81,2178482.0
T180,82,2096735.0
T180,83,2168817.0
T180,84,2404488.0
T180,85,2439365.0
T180,86,2349285.0
T180,87,2207849.0
T180,88,2176818.0
T180,89,2157095.0
T180,90,2157095.0
T180,91,2157095.0
T180,92,2089398.0
T180,93,1922330.0
T180,94,1920061.0
T180,95,1763992.0
T180,96,1759674.0
T180,97,1707741.0
T180,98,1686484.0
T180,99,1651011.0
T180,100,1747197.0
T180,101,1822058.0
T180,102,1869363.0
T180,103,1713783.0
T180,104,1624060.0
T180,105,1680973.0
T180,106,1663747.0
T180,107,1664624.0
T180,108,1694266.0
T180,109,1734012.0
T180,110,1805987.0
T180,111,1683145.0
T180,112,1674376.0
T180,113,1707259.0
T180,114,1683993.0
T180,115,1735294.0
T180,116,1632161.0
T180,117,1668519.0
T180,118,1837278.0
T180,119,1896264.0
T180,120,1799399.0
T180,121,1886715.0
T180,122,1933281.0
T180,123,1963779.0
T180,124,1806009.0
T180,125,1808698.0
T180,126,1913691.0
T180,127,2209748.0
T180,128,2201230.0
T180,129,1955403.0
T180,130,1924866.0
T180,131,2197466.0
T180,132,2314614.0
T180,133,2159861.0
T180,134,2144999.0
T180,135,2210443.0
T180,136,2036857.0
T180,137,2089587.0
T180,138,2266562.0
T180,139,2141350.0
T180,140,1990803.0
T180,141,1972727.0
T180,142,1967380.0
T180,143,1977465.0
T180,144,1899243.0
T180,145,1863131.0
T180,146,1948965.0
T180,147,1869284.0
T180,148,1780100.0
T180,149,1757396.0
T180,150,1786610.0
T180,151,1797377.0
T180,152,1749563.0
T180,153,1691240.0
T180,154,1775725.0
T180,155,1737898.0
T181,0,89302.0
T181,1,94671.0
T181,2,96865.0
T181,3,97775.0
T181,4,96151.0
T181,5,94895.0
T181,6,98457.0
T181,7,97289.0
T181,8,97778.0
T181,9,97896.0
T181,10,94287.0
T181,11,92332.0
T181,12,93171.0
T181,13,90402.0
T181,14,90026.0
T181,15,91951.0
T181,16,93973.0
T181,17,93942.0
T181,18,104062.0
T181,19,121230.0
T181,20,104875.0
T181,21,115153.0
T181,22,119911.0
T181,23,116968.0
T181,24,113232.0
T181,25,121835.0
T181,26,119353.0
T181,27,118254.0
T181,28,129280.0
T181,29,127921.0
T181,30,134176.0
T181,31,138761.0
T181,32,134499.0
T181,33,140924.0
T181,34,129446.0
T181,35,123847.0
T181,36,123891.0
T181,37,120024.0
T181,38,104597.0
T181,39,104911.0
T181,40,109979.0
T181,41,97837.0
T181,42,101853.0
T181,43,97630.0
T181,44,96415.0
T181,45,92229.0
T181,46,91549.0
T181,47,89677.0
T181,48,96705.0
T181,49,95689.0
T181,50,100222.0
T181,51,90565.0
T181,52,94545.0
T181,53,94076.0
T181,54,95020.0
T181,55,95078.0
T181,56,95613.0
T181,57,93100.0
T181,58,95351.0
T181,59,94568.0
T181,60,93676.0
T181,61,94695.0
T181,62,92432.0
T181,63,90871.0
T181,64,92223.0
T181,65,89136.0
T181,66,95834.0
T181,67,98719.0
T181,68,96058.0
T181,69,89884.0
T181,70,97796.0
T181,71,92912.0
T181,72,90850.0
T181,73,93331.0
T181,74,95938.0
T181,75,106615.0
T181,76,105271.0
T181,77,115095.0
T181,78,122892.0
T181,79,125100.0
T181,80,124316.0
T181,81,125011.0
T181,82,125522.0
T181,83,128427.0
T181,84,133130.0
T181,85,136003.0
T181,86,122119.0
T181,87,123000.0
T181,88,117954.0
T181,89,116801.0
T181,90,111733.0
T181,91,102810.0
T181,92,101840.0
T181,93,100862.0
T181,94,100363.0
T181,95,94226.0
T181,96,94256.0
T181,97,94412.0
T181,98,93665.0
T181,99,95989.0
T181,100,96190.0
T181,101,100175.0
T181,102,100538.0
T181,103,93687.0
T181,104,91079.0
T181,105,94821.0
T181,106,92787.0
T181,107,96595.0
T181,108,94162.0
T181,109,96047.0
T181,110,93745.0
T181,111,90949.0
T181,112,95013.0
T181,113,96095.0
T181,114,93849.0
T181,115,97846.0
T181,116,97251.0
T181,117,99184.0
T181,118,99481.0
T181,119,97898.0
T181,120,93657.0
T181,121,102712.0
T181,122,108249.0
T181,123,105901.0
T181,124,95422.0
T181,125,98123.0
T181,126,103582.0
T181,127,114123.0
T181,128,116184.0
T181,129,105411.0
T181,130,107801.0
T181,131,115603.0
T181,132,127858.0
T181,133,117512.0
T181,134,113383.0
T181,135,130583.0
T181,136,131816.0
T181,137,126386.0
T181,138,133199.0
T181,139,123488.0
T181,140,112365.0
T181,141,109317.0
T181,142,105690.0
T181,143,109928.0
T181,144,105557.0
T181,145,100659.0
T181,146,105808.0
T181,147,101332.0
T181,148,94673.0
T181,149,93617.0
T181,150,94113.0
T181,151,92941.0
T181,152,89474.0
T181,153,89627.0
T181,154,93878.0
T181,155,88300.0
T182,0,524820.0
T182,1,562220.0
T182,2,562082.0
T182,3,560131.0
T182,4,533075.0
T182,5,526208.0
T182,6,535640.0
T182,7,537408.0
T182,8,550152.0
T182,9,591973.0
T182,10,586053.0
T182,11,569432.0
T182,12,612015.0
T182,13,588466.0
T182,14,569586.0
T182,15,580374.0
T182,16,599447.0
T182,17,624182.0
T182,18,682616.0
T182,19,733211.0
T182,20,671082.0
T182,21,704400.0
T182,22,720662.0
T182,23,708626.0
T182,24,707807.0
T182,25,735264.0
T182,26,707370.0
T182,27,697055.0
T182,28,772066.0
T182,29,753789.0
T182,30,744176.0
T182,31,751595.0
T182,32,751734.0
T182,33,775054.0
T182,34,738027.0
T182,35,756938.0
T182,36,736890.0
T182,37,725914.0
T182,38,702985.0
T182,39,687332.0
T182,40,684155.0
T182,41,600006.0
T182,42,620260.0
T182,43,592265.0
T182,44,582479.0
T182,45,569580.0
T182,46,593137.0
T182,47,567395.0
T182,48,569156.0
T182,49,570223.0
T182,50,615258.0
T182,51,536907.0
T182,52,504870.0
T182,53,571002.0
T182,54,565440.0
T182,55,563603.0
T182,56,553005.0
T182,57,543408.0
T182,58,543036.0
T182,59,565824.0
T182,60,526320.0
T182,61,545248.0
T182,62,530468.0
T182,63,547278.0
T182,64,567980.0
T182,65,540392.0
T182,66,559376.0
T182,67,580460.0
T182,68,623840.0
T182,69,577918.0
T182,70,627584.0
T182,71,614077.0
T182,72,615080.0
T182,73,598714.0
T182,74,649635.0
T182,75,638963.0
T182,76,678319.0
T182,77,744318.0
T182,78,783402.0
T182,79,775761.0
T182,80,715663.0
T182,81,712095.0
T182,82,718871.0
T182,83,745981.0
T182,84,763888.0
T182,85,730299.0
T182,86,707556.0
T182,87,704096.0
T182,88,704791.0
T182,89,707154.0
T182,90,681406.0
T182,91,660151.0
T182,92,672875.0
T182,93,659823.0
T182,94,626240.0
T182,95,569971.0
T182,96,588561.0
T182,97,566174.0
T182,98,548235.0
T182,99,526466.0
T182,100,531296.0
T182,101,546814.0
T182,102,550480.0
T182,103,530847.0
T182,104,507024.0
T182,105,535269.0
T182,106,521957.0
T182,107,517380.0
T182,108,536915.0
T182,109,534553.0
T182,110,531488.0
T182,111,528275.0
T182,112,525782.0
T182,113,535360.0
T182,114,533910.0
T182,115,547610.0
T182,116,524284.0
T182,117,541322.0
T182,118,598185.0
T182,119,610199.0
T182,120,570809.0
T182,121,636751.0
T182,122,661931.0
T182,123,660040.0
T182,124,605540.0
T182,125,629212.0
T182,126,658166.0
T182,127,700661.0
T182,128,715856.0
T182,129,683258.0
T182,130,670507.0
T182,131,709020.0
T182,132,719830.0
T182,133,730645.0
T182,134,747781.0
T182,135,748269.0
T182,136,738676.0
T182,137,726368.0
T182,138,748509.0
T182,139,739205.0
T182,140,688812.0
T182,141,677062.0
T182,142,641652.0
T182,143,660898.0
T182,144,650419.0
T182,145,643236.0
T182,146,669755.0
T182,147,619629.0
T182,148,564637.0
T182,149,548570.0
T182,150,546803.0
T182,151,507746.0
T182,152,540998.0
T182,153,520462.0
T182,154,534907.0
T182,155,492104.0
T183,0,444889.0
T183,1,452408.0
T183,2,452076.0
T183,3,451539.0
T183,4,445953.0
T183,5,444891.0
T183,6,436930.0
T183,7,452739.0
T183,8,457690.0
T183,9,464401.0
T183,10,467715.0
T183,11,453974.0
T183,12,480239.0
T183,13,495696.0
T183,14,475848.0
T183,15,464044.0
T183,16,465414.0
T183,17,474391.0
T183,18,479334.0
T183,19,522380.0
T183,20,492245.0
T183,21,511967.0
T183,22,512642.0
T183,23,514999.0
T183,24,510130.0
T183,25,531717.0
T183,26,539120.0
T183,27,531328.0
T183,28,556333.0
T183,29,542350.0
T183,30,560492.0
T183,31,583203.0
T183,32,557398.0
T183,33,575380.0
T183,34,533623.0
T183,35,543710.0
T183,36,560492.0
T183,37,541265.0
T183,38,9154.0
T183,39,0.0
T183,40,0.0
T183,41,0.0
T183,42,0.0
T183,43,0.0
T183,44,0.0
T183,45,0.0
T183,46,0.0
T183,47,0.0
T183,48,0.0
T183,49,0.0
T183,50,0.0
T183,51,0.0
T183,52,0.0
T183,53,0.0
T183,54,0.0
T183,55,0.0
T183,56,0.0
T183,57,0.0
T183,58,0.0
T183,59,0.0
T183,60,0.0
T183,61,0.0
T183,62,0.0
T183,63,0.0
T183,64,0.0
T183,65,0.0
T183,66,0.0
T183,67,0.0
T183,68,0.0
T183,69,0.0
T183,70,0.0
T183,71,0.0
T183,72,0.0
T183,73,0.0
T183,74,0.0
T183,75,0.0
T183,76,0.0
T183,77,0.0
T183,78,0.0
T183,79,0.0
T183,80,0.0
T183,81,0.0
T183,82,0.0
T183,83,0.0
T183,84,0.0
T183,85,0.0
T183,86,0.0
T183,87,0.0
T183,88,0.0
T183,89,0.0
T183,90,0.0
T183,91,0.0
T183,92,0.0
T183,93,0.0
T183,94,0.0
T183,95,0.0
T183,96,0.0
T183,97,0.0
T183,98,0.0
T183,99,0.0
T183,100,0.0
T183,101,0.0
T183,102,0.0
T183,103,0.0
T183,104,0.0
T183,105,0.0
T183,106,0.0
T183,107,0.0
T183,108,0.0
T183,109,0.0
T183,110,0.0
T183,111,0.0
T183,112,0.0
T183,113,0.0
T183,114,0.0
T183,115,0.0
T183,116,0.0
T183,117,0.0
T183,118,0.0
T183,119,0.0
T183,120,0.0
T183,121,0.0
T183,122,0.0
T183,123,0.0
T183,124,0.0
T183,125,0.0
T183,126,0.0
T183,127,0.0
T183,128,0.0
T183,129,0.0
T183,130,0.0
T183,131,0.0
T183,132,0.0
T183,133,0.0
T183,134,0.0
T183,135,0.0
T183,136,0.0
T183,137,0.0
T183,138,0.0
T183,139,0.0
T183,140,0.0
T183,141,0.0
T183,142,0.0
T183,143,0.0
T183,144,0.0
T183,145,0.0
T183,146,0.0
T183,147,0.0
T183,148,0.0
T183,149,0.0
T183,150,0.0
T183,151,0.0
T183,152,0.0
T183,153,0.0
T183,154,0.0
T183,155,0.0
T184,0,193419.0
T184,1,213344.0
T184,2,211214.0
T184,3,207254.0
T184,4,201780.0
T184,5,205336.0
T184,6,198901.0
T184,7,206244.0
T184,8,207903.0
T184,9,218169.0
T184,10,219398.0
T184,11,214514.0
T184,12,221715.0
T184,13,219627.0
T184,14,211753.0
T184,15,209218.0
T184,16,215045.0
T184,17,216246.0
T184,18,234667.0
T184,19,244147.0
T184,20,228379.0
T184,21,234918.0
T184,22,239880.0
T184,23,239441.0
T184,24,246795.0
T184,25,269471.0
T184,26,265733.0
T184,27,265529.0
T184,28,288468.0
T184,29,277280.0
T184,30,283348.0
T184,31,292807.0
T184,32,289704.0
T184,33,286671.0
T184,34,270771.0
T184,35,271898.0
T184,36,259821.0
T184,37,250209.0
T184,38,241517.0
T184,39,236082.0
T184,40,253247.0
T184,41,223627.0
T184,42,228058.0
T184,43,221980.0
T184,44,216214.0
T184,45,210051.0
T184,46,206433.0
T184,47,200675.0
T184,48,204471.0
T184,49,205683.0
T184,50,215403.0
T184,51,185301.0
T184,52,181504.0
T184,53,195797.0
T184,54,200073.0
T184,55,203915.0
T184,56,195837.0
T184,57,190237.0
T184,58,206723.0
T184,59,208629.0
T184,60,195783.0
T184,61,217376.0
T184,62,205477.0
T184,63,206291.0
T184,64,211488.0
T184,65,203956.0
T184,66,207966.0
T184,67,210002.0
T184,68,210059.0
T184,69,198734.0
T184,70,217805.0
T184,71,207913.0
T184,72,203641.0
T184,73,208864.0
T184,74,214370.0
T184,75,222240.0
T184,76,222018.0
T184,77,244233.0
T184,78,268182.0
T184,79,269332.0
T184,80,265077.0
T184,81,263678.0
T184,82,267268.0
T184,83,271841.0
T184,84,278790.0
T184,85,284662.0
T184,86,266687.0
T184,87,261125.0
T184,88,254417.0
T184,89,250292.0
T184,90,242931.0
T184,91,224360.0
T184,92,219811.0
T184,93,215662.0
T184,94,213548.0
T184,95,200692.0
T184,96,202526.0
T184,97,197265.0
T184,98,185333.0
T184,99,176834.0
T184,100,182261.0
T184,101,189259.0
T184,102,184745.0
T184,103,177645.0
T184,104,171837.0
T184,105,187771.0
T184,106,182999.0
T184,107,175891.0
T184,108,182288.0
T184,109,183508.0
T184,110,187150.0
T184,111,176468.0
T184,112,180964.0
T184,113,191424.0
T184,114,193458.0
T184,115,193523.0
T184,116,187610.0
T184,117,185069.0
T184,118,191051.0
T184,119,194795.0
T184,120,186565.0
T184,121,198292.0
T184,122,198308.0
T184,123,196440.0
T184,124,187535.0
T184,125,190319.0
T184,126,203497.0
T184,127,208057.0
T184,128,208326.0
T184,129,206835.0
T184,130,223909.0
T184,131,235263.0
T184,132,244608.0
T184,133,242356.0
T184,134,240764.0
T184,135,253122.0
T184,136,251242.0
T184,137,245244.0
T184,138,253370.0
T184,139,243036.0
T184,140,240621.0
T184,141,234007.0
T184,142,227954.0
T184,143,231107.0
T184,144,216272.0
T184,145,202373.0
T184,146,207410.0
T184,147,204542.0
T184,148,192547.0
T184,149,193195.0
T184,150,191936.0
T184,151,184856.0
T184,152,178490.0
T184,153,173774.0
T184,154,176372.0
T184,155,167007.0
T185,0,276720.0
T185,1,291809.0
T185,2,294902.0
T185,3,294612.0
T185,4,286227.0
T185,5,286667.0
T185,6,275947.0
T185,7,276996.0
T185,8,283302.0
T185,9,286461.0
T185,10,278546.0
T185,11,267012.0
T185,12,279541.0
T185,13,280084.0
T185,14,272863.0
T185,15,273128.0
T185,16,280244.0
T185,17,286276.0
T185,18,306711.0
T185,19,328413.0
T185,20,298926.0
T185,21,314512.0
T185,22,337078.0
T185,23,326646.0
T185,24,316903.0
T185,25,352879.0
T185,26,314019.0
T185,27,303749.0
T185,28,333905.0
T185,29,353685.0
T185,30,335083.0
T185,31,351864.0
T185,32,369552.0
T185,33,371566.0
T185,34,344030.0
T185,35,348386.0
T185,36,351414.0
T185,37,356171.0
T185,38,323651.0
T185,39,321700.0
T185,40,331378.0
T185,41,297475.0
T185,42,302522.0
T185,43,292059.0
T185,44,280046.0
T185,45,280357.0
T185,46,279211.0
T185,47,271482.0
T185,48,278474.0
T185,49,276744.0
T185,50,196570.0
T185,51,277084.0
T185,52,274448.0
T185,53,293478.0
T185,54,303457.0
T185,55,293308.0
T185,56,297907.0
T185,57,294710.0
T185,58,287478.0
T185,59,285741.0
T185,60,265478.0
T185,61,275769.0
T185,62,270203.0
T185,63,272137.0
T185,64,282142.0
T185,65,271312.0
T185,66,283745.0
T185,67,295758.0
T185,68,294663.0
T185,69,288109.0
T185,70,297475.0
